id,state_id,name
a26622f3-4f16-4760-9dcf-ef9bd802f502,5c11ee74-84db-4c3b-8569-60f2b9c17ed6,Yamunanagar
d95a96d8-2512-4ec7-8444-048a0824ef71,f9aeedfc-dd5e-438a-aea8-811186765bd4,Bilaspur
c616231a-7f5f-42a8-8188-4e813d74542e,f9aeedfc-dd5e-438a-aea8-811186765bd4,Chamba
56ce9981-b49e-4763-8284-e57b7f0bf028,f9aeedfc-dd5e-438a-aea8-811186765bd4,Hamirpur
065480c3-9ee2-4548-ac9e-9f1f725c6e25,f9aeedfc-dd5e-438a-aea8-811186765bd4,Kangra
9492a425-08b1-41d2-a680-1eaf1e0e759f,f9aeedfc-dd5e-438a-aea8-811186765bd4,Kinnaur
689b3b44-0fa0-4088-8885-ffa893ec0eb8,f9aeedfc-dd5e-438a-aea8-811186765bd4,Kullu
2fd307e5-d713-4db7-a6cc-ca66f64e1c13,f9aeedfc-dd5e-438a-aea8-811186765bd4,Lahul And Spiti
e1965b1c-b9b0-4884-8519-203c9cfc3eb1,f9aeedfc-dd5e-438a-aea8-811186765bd4,Mandi
a0b4ed24-18c4-4cfb-8158-58cf45553768,f9aeedfc-dd5e-438a-aea8-811186765bd4,Shimla
3e910d99-2b7e-46a0-910e-888706fba2b0,f9aeedfc-dd5e-438a-aea8-811186765bd4,Sirmaur
070951c0-b731-4070-b520-8fd54828994a,f9aeedfc-dd5e-438a-aea8-811186765bd4,Solan
f5d625ed-2b86-4226-a068-720644320881,f9aeedfc-dd5e-438a-aea8-811186765bd4,Una
d2407786-028d-414d-9c74-7a5b2196ceef,d48ca676-3808-4e90-aa59-1f629a31d131,Anantnag
564e445d-6c52-40d8-bab6-f2527fbbd933,d48ca676-3808-4e90-aa59-1f629a31d131,Bandipora
68672588-4037-4bba-a773-dd21eb87231a,d48ca676-3808-4e90-aa59-1f629a31d131,Baramulla
5e801913-cc88-4a64-aed2-19d7bfa5b5c7,d48ca676-3808-4e90-aa59-1f629a31d131,Budgam
992f0296-4e38-43d8-8e00-8af1dec8a36e,d48ca676-3808-4e90-aa59-1f629a31d131,Doda
0b3f536d-eac4-4f6e-84a8-c66d69ff4b95,d48ca676-3808-4e90-aa59-1f629a31d131,Ganderbal
27b23868-2486-4a08-8adf-1132ca8d79f2,d48ca676-3808-4e90-aa59-1f629a31d131,Jammu
d356cea4-bbb7-4415-91dc-991fc9c40bc6,d48ca676-3808-4e90-aa59-1f629a31d131,Kathua
0da238b9-31e8-48e9-a312-34bbde335865,d48ca676-3808-4e90-aa59-1f629a31d131,Kishtwar
b83dafc9-151b-43fb-9e1f-81aff216786e,d48ca676-3808-4e90-aa59-1f629a31d131,Kulgam
dfbc1381-5fcc-4da4-95f7-04f13e3cc613,d48ca676-3808-4e90-aa59-1f629a31d131,Kupwara
cb297eb6-fe63-4096-9751-ca6bcb848eec,d48ca676-3808-4e90-aa59-1f629a31d131,Poonch
d8e7d49a-c1c7-4b0f-acae-b17af2a46c6d,d48ca676-3808-4e90-aa59-1f629a31d131,Pulwama
9acd0313-184a-4fa4-bbb0-089675bfa1a3,d48ca676-3808-4e90-aa59-1f629a31d131,Rajouri
8ecd6d23-daab-496a-b549-9eb9b919bbb0,d48ca676-3808-4e90-aa59-1f629a31d131,Ramban
54df3779-f529-40ec-a6e9-72116a9c6a0e,d48ca676-3808-4e90-aa59-1f629a31d131,Reasi
ba9f5a06-e947-4ebd-939c-84c76c23848d,d48ca676-3808-4e90-aa59-1f629a31d131,Samba
559ea3cd-4c49-4a64-ac27-0dcbf6933591,d48ca676-3808-4e90-aa59-1f629a31d131,Shopian
63f2b507-a814-4366-b6cc-e15959f422bd,d48ca676-3808-4e90-aa59-1f629a31d131,Srinagar
7f0ae6c3-9118-4a5d-8461-6691a3d4339f,d48ca676-3808-4e90-aa59-1f629a31d131,Udhampur
75df96f9-d57a-49f7-91dc-4e7bb8893a99,3018c4f2-7395-4419-9eb8-f1af11d33f86,Bokaro
ba53ba0b-d0a3-4d02-9d1e-3a471f95c7b6,3018c4f2-7395-4419-9eb8-f1af11d33f86,Chatra
856ea1f3-58a1-4651-87f1-47eee22d11be,3018c4f2-7395-4419-9eb8-f1af11d33f86,Deoghar
73e90e1b-1b7f-4d26-8873-2ba9c85b1715,3018c4f2-7395-4419-9eb8-f1af11d33f86,Dhanbad
827ada1b-fbef-46b2-a13b-aa1fced1b9d4,3018c4f2-7395-4419-9eb8-f1af11d33f86,Dumka
7a805af7-8762-481a-bc31-22f3c2793af8,3018c4f2-7395-4419-9eb8-f1af11d33f86,East Singhbum
e2c8c3c2-1d65-4a5e-a9e0-2fd3ae31aa6a,3018c4f2-7395-4419-9eb8-f1af11d33f86,Garhwa
854548f7-db14-4f3b-a22e-1e358aed7fa3,3018c4f2-7395-4419-9eb8-f1af11d33f86,Giridih
196c0aa1-c76d-4f4d-8b71-c12026820b65,3018c4f2-7395-4419-9eb8-f1af11d33f86,Godda
bca64ef7-9016-448f-85d9-eac7c9687acc,3018c4f2-7395-4419-9eb8-f1af11d33f86,Gumla
6a8404a4-8e55-46cb-a9d1-1c5f79f22c8e,3018c4f2-7395-4419-9eb8-f1af11d33f86,Hazaribagh
509232db-dc98-4d67-9df0-2a666d29d9aa,3018c4f2-7395-4419-9eb8-f1af11d33f86,Jamtara
d389ea1e-aba1-4b33-87df-4dcd6c2e6a74,3018c4f2-7395-4419-9eb8-f1af11d33f86,Khunti
beaa0422-81ef-43c1-b743-e92117a9da46,3018c4f2-7395-4419-9eb8-f1af11d33f86,Koderma
bb1b9051-2e90-47bd-9b56-77e3ab546cc4,3018c4f2-7395-4419-9eb8-f1af11d33f86,Latehar
64556a0b-245d-4737-86f5-73032185ca0b,3018c4f2-7395-4419-9eb8-f1af11d33f86,Lohardaga
2c330171-6e23-4547-92d0-92e2358b5458,3018c4f2-7395-4419-9eb8-f1af11d33f86,Pakur
b75d0d92-587d-47e8-ac02-b79215be9d4a,3018c4f2-7395-4419-9eb8-f1af11d33f86,Palamu
1f101ce5-d721-476c-8003-8cd63e6f9b9e,3018c4f2-7395-4419-9eb8-f1af11d33f86,Ramgarh
119884ea-9c8d-44f8-96cd-520cb5a7f4d3,3018c4f2-7395-4419-9eb8-f1af11d33f86,Ranchi
9edbabfe-6283-44ac-a1e4-ff0431fff056,3018c4f2-7395-4419-9eb8-f1af11d33f86,Sahebganj
9aa05e5e-da65-4ae6-bf05-11f599e9787a,3018c4f2-7395-4419-9eb8-f1af11d33f86,Saraikela Kharsawan
11535fd8-56d0-4163-8669-d812b9e434f4,3018c4f2-7395-4419-9eb8-f1af11d33f86,Simdega
f9acabba-84d1-4492-a92e-6a385fd6d767,3018c4f2-7395-4419-9eb8-f1af11d33f86,West Singhbhum
17818312-a33c-4f82-b7b7-4cca51a6a1d4,a94f6c49-11d8-467a-a9c4-e834ea469631,Bagalkote
1c3e560c-a388-40dd-9b2c-250a009d40ed,a94f6c49-11d8-467a-a9c4-e834ea469631,Ballari
95af8a12-b802-4665-a728-be0f9a8f9fff,a94f6c49-11d8-467a-a9c4-e834ea469631,Belagavi
5ed733c8-b3df-406e-aa0d-0611880796ad,a94f6c49-11d8-467a-a9c4-e834ea469631,Bengaluru Rural
fd8b2159-1e7d-4a91-9d6d-d97ba4c29fbb,a94f6c49-11d8-467a-a9c4-e834ea469631,Bengaluru Urban
fafb9055-0d13-4107-9234-8374dd3eda25,a94f6c49-11d8-467a-a9c4-e834ea469631,Bidar
2210aa51-d729-49bd-8e06-3c5006e2b456,a94f6c49-11d8-467a-a9c4-e834ea469631,Chamarajanagara
a5a417c1-d268-4ac7-8c6d-c10ea4eda42d,a94f6c49-11d8-467a-a9c4-e834ea469631,Chikkaballapura
1c66f88a-e670-4bc4-a2dc-8a8d61d63a77,a94f6c49-11d8-467a-a9c4-e834ea469631,Chikkamagaluru
7f2846ba-1366-4ea9-8581-c0cc6832e275,a94f6c49-11d8-467a-a9c4-e834ea469631,Chitradurga
98bd59ba-504e-40ef-8ae7-3171fd8bb97f,a94f6c49-11d8-467a-a9c4-e834ea469631,Dakshina Kannada
a5775a9b-a8ad-4e7f-8b87-29da529bc8e1,a94f6c49-11d8-467a-a9c4-e834ea469631,Davangere
23f448c0-1e5d-4953-bccd-29ca523444db,a94f6c49-11d8-467a-a9c4-e834ea469631,Dharwad
e599602e-485b-4305-a537-a39077eeaa6e,a94f6c49-11d8-467a-a9c4-e834ea469631,Gadag
65648286-cd54-41d2-9598-42c3a953eb50,a94f6c49-11d8-467a-a9c4-e834ea469631,Hassan
3e0b743e-8137-48c2-9c6d-cca02f25b03e,a94f6c49-11d8-467a-a9c4-e834ea469631,Haveri
b4e33729-62cd-4b02-8ab0-369f6c73b4c3,a94f6c49-11d8-467a-a9c4-e834ea469631,Kalaburagi
69863b46-6fa9-4a7c-8a8b-53697e592da0,a94f6c49-11d8-467a-a9c4-e834ea469631,Kodagu
0b79e0d2-fffb-486a-a01d-a1e89f56cfa7,a94f6c49-11d8-467a-a9c4-e834ea469631,Kolar
4b347b90-ec59-4856-b4bc-8da2a909fc56,a94f6c49-11d8-467a-a9c4-e834ea469631,Koppal
24296351-7caa-4b7d-894a-a5c50b084bf6,a94f6c49-11d8-467a-a9c4-e834ea469631,Mandya
3db7bdb5-33a9-47ad-87d1-bc7dbe49f6b3,a94f6c49-11d8-467a-a9c4-e834ea469631,Mysuru
8c0ee3ff-be1f-4109-8920-0669ca57016f,a94f6c49-11d8-467a-a9c4-e834ea469631,Raichuru
493b8b4c-b73c-46b3-b60a-3fcf84a24dda,a94f6c49-11d8-467a-a9c4-e834ea469631,Ramanagara
c2a46df3-451a-45ad-8a23-5821ce1a1cb4,a94f6c49-11d8-467a-a9c4-e834ea469631,Shivamogga
30601966-7fd8-490b-b450-4efc5dcfde2e,a94f6c49-11d8-467a-a9c4-e834ea469631,Tumakuru
9848a1d2-bd0a-43a8-b4ed-10144898c875,a94f6c49-11d8-467a-a9c4-e834ea469631,Udupi
4cb70a23-6fc3-49c5-b3eb-7f90c0f33f37,a94f6c49-11d8-467a-a9c4-e834ea469631,Uttara Kannada
322f5610-7797-49f4-a7b0-ab255ae04242,a94f6c49-11d8-467a-a9c4-e834ea469631,Vijayanagar
2d1c16b6-6ff5-444e-ae00-7cf418dd3169,a94f6c49-11d8-467a-a9c4-e834ea469631,Vijayapura
ece2f317-ed19-4948-8d44-1b794fa091e8,a94f6c49-11d8-467a-a9c4-e834ea469631,Yadgir
04d57ae8-9c52-46bf-80b1-099fbd73a0f2,7947891f-88e2-430d-a46a-3459b2457a13,Alappuzha
813aa535-4473-4481-90a9-2a2ff8299127,7947891f-88e2-430d-a46a-3459b2457a13,Ernakulam
803cde35-3393-4ac4-b845-c04be99cebcd,7947891f-88e2-430d-a46a-3459b2457a13,Idukki
aa943480-5716-4281-9c51-1d2dbc01f858,7947891f-88e2-430d-a46a-3459b2457a13,Kannur
ba4d8f95-b54d-49a7-b2a5-68344a85a375,7947891f-88e2-430d-a46a-3459b2457a13,Kasaragod
713ed8bf-a289-4a23-954a-2dcd10775c4f,7947891f-88e2-430d-a46a-3459b2457a13,Kollam
983facdc-f3ec-4815-b87d-cbaa5029e619,7947891f-88e2-430d-a46a-3459b2457a13,Kottayam
2fa7bc83-dfcc-4afd-b550-e110aff2396c,7947891f-88e2-430d-a46a-3459b2457a13,Kozhikode
45287c36-e1af-4c8d-a190-4a07099bf621,7947891f-88e2-430d-a46a-3459b2457a13,Malappuram
527330b8-75de-4446-a5db-19b113a63b43,7947891f-88e2-430d-a46a-3459b2457a13,Palakkad
ce129839-d582-47a1-9ade-74c27cdd66af,7947891f-88e2-430d-a46a-3459b2457a13,Pathanamthitta
3c478a7a-97e9-4e1b-a98b-5da4a7ae0912,7947891f-88e2-430d-a46a-3459b2457a13,Thiruvananthapuram
22501e22-11b4-4d6e-9d18-c47e7d26ee46,7947891f-88e2-430d-a46a-3459b2457a13,Thrissur
7dadeb91-52ff-47d3-b99e-993c10535e41,7947891f-88e2-430d-a46a-3459b2457a13,Wayanad
6e5cb08c-b2f9-4e61-8390-2bbfa52671bb,30123749-1c3c-4b5e-8265-6bbf731f93cc,Kargil
e0399f65-b6f6-41a0-b99d-4bf2fa509aa8,30123749-1c3c-4b5e-8265-6bbf731f93cc,Leh Ladakh
ed0f111d-ac8f-40fb-9a1d-27a9a89c18c4,ba545e6d-c742-4755-a8da-fcc0ed98c7ca,Lakshadweep District
6ac3254e-3961-4d5c-a38b-9599ed52dab9,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Agar Malwa
76566a61-102c-4749-aade-3c3352f8f359,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Alirajpur
b85e5c25-6fc5-41fd-b0da-00f58903eed5,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Anuppur
bfff2f57-75e0-4a4d-b4d2-ce430b476e58,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Ashoknagar
24e7ba4d-72eb-45ed-a768-36751467f6ca,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Balaghat
b91eb56a-de54-431f-94cd-272663d73571,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Barwani
98ef8bc0-1a69-42ee-b04b-7f70dd4b1987,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Betul
8e013c32-b7c0-43de-9dd1-fc8d04b4906e,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Bhind
3ca04a3b-6069-4bc2-835d-b7a9a3bd81c9,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Bhopal
0bd46dfb-e909-4dfb-b02f-7d534cba696d,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Burhanpur
f7a4796a-d62f-4a82-a220-a6ff6ba8d0d6,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Chhatarpur
30f169e7-73d1-4444-8b72-59bfb32d46f7,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Chhindwara
aaea9dba-4b43-47be-8b6a-1421b257b324,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Damoh
cf282ea9-64f2-42f3-a6e7-67e91cb93124,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Datia
c315f17f-6cfb-4bc4-a32d-4f7c1338859f,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Dewas
4a6c58d0-d8e8-491f-8d76-ec2e248afc57,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Dhar
9ef6d919-fa4f-4d52-96d8-ad9851dbb731,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Dindori
5c704f27-2e94-4eb4-8659-e1a6071b348d,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,East Nimar
fd5cc92b-127c-49c2-8795-6dc975739a3b,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Guna
dd320c47-8549-4f94-b6cd-811ab36628b5,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Gwalior
6ad66480-5b75-4573-8636-e43b01767490,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Harda
d04af436-8fcb-413d-b56c-ff609939e509,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Indore
63366304-e370-4f83-970a-72338227da03,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Jabalpur
e4f2c36a-b50b-46ff-be11-87928e541346,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Jhabua
5936c84a-648a-4858-84a0-0677447b20c8,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Katni
26e58c50-af25-4a95-9bfb-d609ad0dce09,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Khargone
fcd53117-6da9-43a1-bda3-f2bd8da49d52,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Mandla
98dfd523-b9ef-44fa-8378-0d7640ce249e,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Mandsaur
4c99b7a5-315c-4b14-819a-cd77ae2e2eae,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Morena
8836914b-4d5b-4e35-98ea-27b329c6ef2a,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Narmadapuram
a61bf9fa-68e0-4974-8fbd-676b44d926c6,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Narsinghpur
ce5470e2-236f-411d-9dc8-6bbac6cce94e,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Neemuch
f3d0d54b-1a48-400c-a20c-9155c8b2fc06,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Niwari
5e970148-f5c5-45af-8d54-9f295890c40e,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Panna
5157b7ba-8985-4d25-9384-a085c976d16a,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Raisen
28a6c1e6-3c02-4ecb-8bab-8aae8a461b98,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Rajgarh
b809df51-b991-42b2-9844-08fac120a8c9,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Ratlam
4f67f678-19b8-442a-aa26-3196e8285d2a,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Rewa
cd76e6c6-9735-4a41-b858-8b08b7af33d5,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Sagar
9751f155-a4e7-415c-8692-abf36075ccce,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Satna
f1720bc7-3b8d-4a69-8f2b-2bdf65a7b8f5,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Sehore
142076ab-73da-48f0-8cf1-1e83f254e017,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Seoni
aa069341-5096-4acb-bd15-ad933cc4ae02,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Shahdol
a54b90d7-fceb-4ded-985f-41859e13adcf,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Shajapur
13301969-058d-44f0-a3d2-33e94a2b1c0f,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Sheopur
05698445-9b82-40fd-942c-5b19166a26bc,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Shivpuri
5b5b7bc9-98c4-40f6-8ffb-5a6da7184fcf,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Sidhi
1f961a62-1729-45e1-8ce8-6a7f0903b950,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Singrauli
b96e73ca-3c3f-425f-812b-0adb0100e664,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Tikamgarh
f69b174b-e137-41ec-8a03-1150ae31f9b0,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Ujjain
ea069ae5-e4af-449a-9139-01b9c8db51fd,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Umaria
77931edc-a05e-40d7-baef-2246500f02ed,7b0135bb-6770-4ff9-bfc5-e769fc24c7e1,Vidisha
f66fe177-b61b-448e-8a32-2d9a325123c2,30378acd-4154-4398-aa68-2bcd095f9db1,Ahmednagar
855167ea-5e52-42da-b2f2-3161fc176d77,30378acd-4154-4398-aa68-2bcd095f9db1,Akola
5a54dc3f-b360-4211-8b18-3d5cf1a39102,30378acd-4154-4398-aa68-2bcd095f9db1,Amravati
22b0f463-17f2-43d1-ace4-68256f24e86f,30378acd-4154-4398-aa68-2bcd095f9db1,Aurangabad
73049e38-2cad-490b-98ca-a77e9f2addda,30378acd-4154-4398-aa68-2bcd095f9db1,Beed
d52adcf5-94e6-4e75-b96a-c312062552ce,30378acd-4154-4398-aa68-2bcd095f9db1,Bhandara
dc3bc626-6d24-41da-a02c-b452b0bae15d,30378acd-4154-4398-aa68-2bcd095f9db1,Buldhana
508d8175-47ac-4429-8177-c07944e48156,30378acd-4154-4398-aa68-2bcd095f9db1,Chandrapur
3540a4c0-c6c0-4209-bec7-d26e0eccb2cd,30378acd-4154-4398-aa68-2bcd095f9db1,Dhule
db97d32e-82cf-4a8b-81ab-a5c2d9788548,30378acd-4154-4398-aa68-2bcd095f9db1,Gadchiroli
1614c239-173a-431f-9372-b688f3d82c05,30378acd-4154-4398-aa68-2bcd095f9db1,Gondia
107520d0-21e3-44df-8d16-bbdb9abdeb71,30378acd-4154-4398-aa68-2bcd095f9db1,Hingoli
2c80d0df-35cd-4c2f-b131-1cc3ed03b6c4,30378acd-4154-4398-aa68-2bcd095f9db1,Jalgaon
bdbf87db-256b-4adc-982a-9bd683fb9a1b,30378acd-4154-4398-aa68-2bcd095f9db1,Jalna
192f6397-6950-41a6-a318-bd25d08d28f7,30378acd-4154-4398-aa68-2bcd095f9db1,Kolhapur
8c34b33e-b899-48b6-9759-5a2833c2b1e5,30378acd-4154-4398-aa68-2bcd095f9db1,Latur
7889cc08-11f2-4078-b6b3-cee45bfc7a10,30378acd-4154-4398-aa68-2bcd095f9db1,Mumbai
25ca87e0-62e2-4435-8c99-25b699637b80,30378acd-4154-4398-aa68-2bcd095f9db1,Mumbai Suburban
060430e3-8ba1-4930-9edb-164b9fc5c48e,30378acd-4154-4398-aa68-2bcd095f9db1,Nagpur
f167c791-94b5-4911-b1e5-80eb6279a10b,30378acd-4154-4398-aa68-2bcd095f9db1,Nanded
1e46ce98-ca3c-4d9d-a1cb-bf073f499e39,30378acd-4154-4398-aa68-2bcd095f9db1,Nandurbar
b76c0e96-646c-449a-a4e2-3bb05205c9e8,30378acd-4154-4398-aa68-2bcd095f9db1,Nashik
d23860fc-5bc1-4f97-8f95-dd9c8b112c3b,30378acd-4154-4398-aa68-2bcd095f9db1,Osmanabad
f95a98db-e39d-46a8-b171-6e7fadafbd35,30378acd-4154-4398-aa68-2bcd095f9db1,Palghar
8bb90708-032e-4124-9abe-8ee9fd11d4c1,30378acd-4154-4398-aa68-2bcd095f9db1,Parbhani
1deab6ba-60f7-4c2c-9de5-771878ae05c8,30378acd-4154-4398-aa68-2bcd095f9db1,Pune
e0639e9a-93cb-4c7e-bb56-5761a10f29c0,30378acd-4154-4398-aa68-2bcd095f9db1,Raigad
55740a29-7087-4ab8-b77a-b89e8fcad678,30378acd-4154-4398-aa68-2bcd095f9db1,Ratnagiri
0e0f416f-540e-493c-b1da-5c5b224e6b6c,30378acd-4154-4398-aa68-2bcd095f9db1,Sangli
8fe0d266-a3f3-497e-a203-5dea6a2d2147,30378acd-4154-4398-aa68-2bcd095f9db1,Satara
93715138-10b9-4a5f-87f2-46b619c38999,30378acd-4154-4398-aa68-2bcd095f9db1,Sindhudurg
6126b437-4520-47eb-81b6-8d7a5e67e796,30378acd-4154-4398-aa68-2bcd095f9db1,Solapur
0dedd71f-a5cf-49fb-a146-96b3db819511,30378acd-4154-4398-aa68-2bcd095f9db1,Thane
544c3bb5-2909-44ab-a27e-76a974c5ad2e,30378acd-4154-4398-aa68-2bcd095f9db1,Wardha
a7cac96c-10d5-4351-b303-304de7dc67ed,30378acd-4154-4398-aa68-2bcd095f9db1,Washim
2680e7ed-bc8b-4de9-9bda-291f32f87fee,30378acd-4154-4398-aa68-2bcd095f9db1,Yavatmal
a7314a3a-198b-485c-b1fd-b09c942084bd,d2027132-0759-4063-8593-b3159c458f6e,Bishnupur
f1801243-cb8c-4fa0-9154-8abc8df37c72,d2027132-0759-4063-8593-b3159c458f6e,Chandel
00da5ad2-e7fc-4caa-95d9-08f8ce6aaed6,d2027132-0759-4063-8593-b3159c458f6e,Churachandpur
7a770ded-a85d-4041-a933-4aafef02720b,d2027132-0759-4063-8593-b3159c458f6e,Imphal East
91485fa3-445e-4a82-b46a-7b6bcafc8e6b,d2027132-0759-4063-8593-b3159c458f6e,Imphal West
3051f823-eb26-4b0f-b6b3-93c0a67aa920,d2027132-0759-4063-8593-b3159c458f6e,Jiribam
e37d05d0-05a8-4f47-9ea0-21786b0f98b9,d2027132-0759-4063-8593-b3159c458f6e,Kakching
9179d586-4d75-4e57-aaa8-695934ca6da4,d2027132-0759-4063-8593-b3159c458f6e,Kamjong
3825e47a-f262-43a7-b0be-1a2afafc83c0,d2027132-0759-4063-8593-b3159c458f6e,Kangpokpi
3aa329b4-df6e-456a-9fd8-1261eea47bab,d2027132-0759-4063-8593-b3159c458f6e,Noney
e4554e31-94b6-4e62-9ec7-863e17336051,d2027132-0759-4063-8593-b3159c458f6e,Pherzawl
30538178-4db4-48e6-ab81-c30c689d1b9c,d2027132-0759-4063-8593-b3159c458f6e,Senapati
38eb9b29-dde2-4c82-bf29-554faaa6fb1c,d2027132-0759-4063-8593-b3159c458f6e,Tamenglong
1e9f0707-498c-4c85-ab09-518084c2616c,d2027132-0759-4063-8593-b3159c458f6e,Tengnoupal
b86ba42a-9664-4fc7-92ac-ea1b03132b08,d2027132-0759-4063-8593-b3159c458f6e,Thoubal
6f47426d-f6e2-4184-b65f-dc882eb58f81,d2027132-0759-4063-8593-b3159c458f6e,Ukhrul
0ad0609e-4cd6-4752-9110-d5038c384d8e,902cd081-624c-4fda-be0e-8d344d473ee6,Eastern West Khasi Hills
ce53c8ba-5a87-4b92-a6e8-699cd03eb169,902cd081-624c-4fda-be0e-8d344d473ee6,East Garo Hills
e1d71511-f993-4116-8066-1a0b97f5fe41,902cd081-624c-4fda-be0e-8d344d473ee6,East Jaintia Hills
f949d0f3-7a43-4edb-8f45-3798d1182669,902cd081-624c-4fda-be0e-8d344d473ee6,East Khasi Hills
44c726e3-6979-415d-ab52-a50440af66e5,902cd081-624c-4fda-be0e-8d344d473ee6,North Garo Hills
44ad056e-4ac0-4f61-be18-f173df18491a,902cd081-624c-4fda-be0e-8d344d473ee6,Ri Bhoi
caef4c0e-352a-466a-8e76-0b98645dbed3,902cd081-624c-4fda-be0e-8d344d473ee6,South Garo Hills
f827283c-6a9d-428b-8bb8-5b10de986d65,902cd081-624c-4fda-be0e-8d344d473ee6,South West Garo Hills
8acb34ed-0027-4d6b-a74e-29153f2bf9c4,902cd081-624c-4fda-be0e-8d344d473ee6,South West Khasi Hills
5f5aef32-51e9-4e90-8a5d-22e80dc8603b,902cd081-624c-4fda-be0e-8d344d473ee6,West Garo Hills
f9b2c469-6797-4c4f-92fc-ed281d7f5079,902cd081-624c-4fda-be0e-8d344d473ee6,West Jaintia Hills
5597afd2-eb09-48db-9003-72ed9835b13e,902cd081-624c-4fda-be0e-8d344d473ee6,West Khasi Hills
91121671-9d5d-4ba5-8712-daf0e31121de,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Aizawl
ee866b8d-795a-4a68-a5c9-f47763aeb5bc,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Champhai
223ed1bb-796f-4e71-9b9c-cc0ae749e378,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Hnahthial
2bb86428-cea7-4022-b296-719e41ba19de,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Khawzawl
3bbe4277-3d67-41ee-b506-8f6c96eb0abf,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Kolasib
b3d41b79-8939-4cd5-97e9-23883f414ea0,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Lawngtlai
b7e9050c-0095-4734-9894-734f6815b5e4,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Lunglei
f25807d1-9db6-4b50-b35a-8edf79512823,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Mamit
0cc506c2-c5df-412d-b5dc-4bd1d1fd8003,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Saiha
91f60691-39a4-4dbb-9922-d98ad6c61b94,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Saitual
c2d5fe2a-a597-4355-996d-b1e43cb61a9f,0e9d571e-6b9a-4736-a851-5f0ef6b4d0ef,Serchhip
